PeakID (cmd=annotatePeaks.pl /home/jwen/projects/qi/elba/code_NC/data/chipnexus_peaks/Elba3_ChIPnexus/Elba3_ChIPnexus_q5_narrowPeak.bed dm3 -genomeOntology /home/jwen/projects/qi/elba/code_NC/data/chipnexus_peaks/Elba3_ChIPnexus/ -annStats /home/jwen/projects/qi/elba/code_NC/data/chipnexus_peaks/Elba3_ChIPnexus/Elba3_ChIPnexus_q5_narrowPeak_stat.txt)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
Elba3_ChIPnexus_peak_2992	chr2R	2920001	2920108	+	59	NA	intron (NM_078909, intron 3 of 4)	intron (NM_078909, intron 3 of 4)	-1013	NM_078910	35617	Dm.2649	NM_078910		Tsp42Eh	CG12844|Dm.Tsp42Eh|Dmel\CG12844	Tetraspanin 42Eh	protein-coding
Elba3_ChIPnexus_peak_10018	chr3R	11325772	11325826	+	59	NA	Intergenic	Intergenic	5475	NM_142216	41892	Dm.5039	NM_142216		CG5213	Dmel\CG5213|cg5213	CG5213	protein-coding
Elba3_ChIPnexus_peak_739c	chr2L	6411098	6411351	+	59	NA	5' UTR (NM_001144327, exon 1 of 10)	5' UTR (NM_001144327, exon 1 of 10)	102	NM_001144327	7354433	Dm.18278	NM_001144327		DIP-epsilon	42368|CG13981|CG33295|CG42368|CG9508|CG9511|Dmel\CG42368|Dmel_CG9508|Dmel_CG9511	Dpr-interacting protein epsilon	protein-coding
Elba3_ChIPnexus_peak_9413	chr3R	6262883	6262956	+	59	NA	TTS (NM_141746)	TTS (NM_141746)	2408	NM_141746	41272	Dm.24048	NM_141746		Cyp12e1	12e1|CG14680|Dmel\CG14680	Cyp12e1	protein-coding
Elba3_ChIPnexus_peak_8817	chr3R	2026377	2026469	+	59	NA	intron (NM_141363, intron 1 of 5)	intron (NM_141363, intron 1 of 5)	1890	NM_141363	40755	Dm.13657	NM_141363		Osi24	CG15589|Dmel\CG15589	Osiris 24	protein-coding
Elba3_ChIPnexus_peak_10021b	chr3R	11397051	11397152	+	59	NA	Intergenic	Intergenic	-18546	NM_142221	41897	Dm.27304	NM_142221		AOX4	CG18516|DmAO4|Dmel\CG18516	Aldehyde oxidase 4	protein-coding
Elba3_ChIPnexus_peak_9535b	chr3R	7415798	7415952	+	59	NA	promoter-TSS (NM_141833)	promoter-TSS (NM_141833)	-7	NM_141833	41391	Dm.2024	NM_141833		CG6791	Dmel\CG6791	CG6791	protein-coding
Elba3_ChIPnexus_peak_2028	chr2L	16743307	16743433	+	59	NA	promoter-TSS (NM_001103697)	promoter-TSS (NM_001103697)	-35	NM_001273583	35004	Dm.7423	NM_135964		BuGZ	BcDNA:LD27810|CG17912|Dm_2L:87597|Dmel\CG17912|lincRNA.S1359	Bub3 interacting GLEBS and Zinc finger domain protein	protein-coding
Elba3_ChIPnexus_peak_293	chr2L	2423084	2423156	+	59	NA	TTS (NM_134840)	TTS (NM_134840)	-1677	NM_001273013	14462674	Dm.38810	NM_001273013		CG44139	Dmel\CG44139	uncharacterized protein	protein-coding
Elba3_ChIPnexus_peak_547	chr2L	4862946	4863089	+	59	NA	intron (NM_164600, intron 2 of 13)	intron (NM_164600, intron 2 of 13)	10153	NM_001014465	33690	Dm.18322	NM_164600		smog	CG11923|CG11925|CG31660|Dmel\CG31660|anon-WO0170980.181|anon-WO0170980.182|pog	smog	protein-coding
Elba3_ChIPnexus_peak_3635a	chr2R	7631113	7631272	+	59	NA	Intergenic	Intergenic	-13130	NM_001259339	36258	Dm.23708	NM_136857		ths	CG12443|DFGF8-1|DmThs|Dmel\CG12443|FGF8-like1|Neu4|Ths|fgf8-like	thisbe	protein-coding
Elba3_ChIPnexus_peak_554	chr2L	4914280	4914332	+	59	NA	intron (NM_001298678, intron 1 of 9)	intron (NM_001298678, intron 1 of 9)	1196	NM_135031	249663	Dm.6487	NM_135031		hoe1	BcDNA:GH02636|CG11918|CG12787|CG2831|Dmel\CG12787|Hoe1|hoe	hoepel1	protein-coding
Elba3_ChIPnexus_peak_1128	chr2L	9010843	9011024	+	59	NA	exon (NM_135423, exon 2 of 3)	exon (NM_135423, exon 2 of 3)	350	NM_135423	34227	Dm.6974	NM_135423		CG9568	Dmel\CG9568|FBgn 32087|anon-WO0140519.183	CG9568	protein-coding
Elba3_ChIPnexus_peak_12408	chrX	935863	935935	+	59	NA	3' UTR (NM_206601, exon 2 of 8)	3' UTR (NM_206601, exon 2 of 8)	-4358	NM_001042791	7354475	Dm.36756	NM_001042791		CG42259	C|Dmel\CG42259|anon-1Ea	uncharacterized protein	protein-coding
Elba3_ChIPnexus_peak_7901a	chr3L	19908019	19908241	+	59	NA	promoter-TSS (NM_140901)	promoter-TSS (NM_140901)	-21	NM_140901	40174	Dm.3192	NM_140901		Rpn1	BcDNA:LD21723|CG7762|Dmel\CG7762|RPN1|S2|p97	Regulatory particle non-ATPase 1	protein-coding
Elba3_ChIPnexus_peak_12135	chr4	1016724	1016787	+	59	NA	intron (NM_001272151, intron 2 of 8)	intron (NM_001272151, intron 2 of 8)	6404	NM_001272151	43833	Dm.1885	NM_079899		toy	CG11186|Dmel\CG11186|Pax-6|TOY|Toy|l(4)102CDg|l(4)8	twin of eyeless	protein-coding
Elba3_ChIPnexus_peak_11482a	chr3R	23757327	23757688	+	59	NA	exon (NM_001260414, exon 6 of 8)	exon (NM_001260414, exon 6 of 8)	2160	NM_170359	43350	Dm.7284	NM_143340		mino	152088_at|BcDNA:GH07066|CG5508|Dmel\CG5508|GPAT1	minotaur	protein-coding
Elba3_ChIPnexus_peak_12687	chrX	3750656	3750747	+	59	NA	TTS (NR_123784)	TTS (NR_123784)	5393	NR_123784	3772376		NR_002097		roX1	BcDNA:GH10432|CR32777|Dmel\CR32777|EG:EG0002.2|RoX1|chrX:3706836..3706970|roX|rox-1|rox1	RNA on the X 1	ncRNA
Elba3_ChIPnexus_peak_4804	chr2R	16238476	16238531	+	59	NA	Intergenic	Intergenic	3957	NM_144451	59232	Dm.6263	NM_144451		CG16741	CG18463|Dmel\CG16741	uncharacterized protein	protein-coding
Elba3_ChIPnexus_peak_12283a	chrU	9005907	9006035	+	59	NA	Intergenic	Intergenic	-7456	NR_004007	5740443		NR_004007		CR40571	Dmel\CR40571	ribosomal RNA	rRNA
Elba3_ChIPnexus_peak_2558	chr2L	21394424	21394597	+	59	NA	Intergenic	Intergenic	14377	NM_136264	35408	Dm.21465	NM_136264		nrv3	CG8663|Dmel\CG8663|JYbeta1|Nrv3|nervana3	nervana 3	protein-coding
Elba3_ChIPnexus_peak_13248b	chrX	8983514	8983710	+	59	NA	promoter-TSS (NM_132296)	promoter-TSS (NM_132296)	66	NM_132296	31838	Dm.113	NM_132296		CG7033	CCT2|Cct2|Dmel\CG7033|Q8IRM8_DROME|Q9W392_DROME|SD02216p|TCP-1beta|TCP1beta|Tcp1-beta	CG7033	protein-coding
Elba3_ChIPnexus_peak_10013	chr3R	11259661	11259735	+	59	NA	intron (NM_142210, intron 1 of 4)	intron (NM_142210, intron 1 of 4)	762	NM_142210	41884	Dm.24066	NM_142210		CG6118	Dmel\CG6118	CG6118	protein-coding
Elba3_ChIPnexus_peak_6990b	chr3L	12702512	12702731	+	59	NA	TTS (NM_168505)	TTS (NM_168505)	15882	NM_079323	39441		NM_079323		mirr	CG10601|DH1|De1|De3|Dmel\CG10601|Group F|IRO-C|Iro|Iro-C|IroC|MIRR|Mirr|Mrr|Sai|cre|crep|group F|iro|iro-C|l(3)69Ca|l(3)69Da|l(3)6D1|l(3)A5-3-42|mir|mrr	mirror	protein-coding
Elba3_ChIPnexus_peak_3217	chr2R	4794437	4794573	+	59	NA	promoter-TSS (NM_136577)	promoter-TSS (NM_136577)	-10	NM_136574	35882	Dm.4167	NM_136574		CG8258	CCT8|Dmel\CG8258|Q7K3J0_DROME|TCP-1theta|Tcp1-theta	CG8258	protein-coding
Elba3_ChIPnexus_peak_11631	chr3R	25382081	25382202	+	59	NA	promoter-TSS (NM_057976)	promoter-TSS (NM_057976)	33	NM_057976	45285	Dm.1455	NM_057976		Dr	153515_at|99B|CG1897|Dmel\CG1897|Dr/msh|Msh|Msx|l(3)FA30|ltt|msh|msh-1|msh1	Drop	protein-coding
Elba3_ChIPnexus_peak_6884	chr3L	11994570	11994649	+	59	NA	promoter-TSS (NM_001169958)	promoter-TSS (NM_001169958)	-350	NM_001169958	39366	Dm.6800	NM_140281		Pop2	CAF1|CG5684|Caf1|Dmel\CG5684|POP2|pop2	Pop2	protein-coding
Elba3_ChIPnexus_peak_3236	chr2R	4886293	4886349	+	59	NA	intron (NM_001259284, intron 2 of 8)	intron (NM_001259284, intron 2 of 8)	6560	NM_136593	35904		NM_136593		Np	CG11824|CG34350|CG8181|Dmel\CG34350|Dmel_CG11824|Dmel_CG8181|SP59|np	Notopleural	protein-coding
Elba3_ChIPnexus_peak_11611	chr3R	25145243	25145391	+	59	NA	promoter-TSS (NM_001043302)	promoter-TSS (NM_001043302)	3	NM_001043302	44643	Dm.8009	NM_057809		Cnx99A	CG11958|Cnx|Cnx99a|Dmel\CG11958|cnx	Calnexin 99A	protein-coding
Elba3_ChIPnexus_peak_4545	chr2R	14087464	14087593	+	59	NA	Intergenic	Intergenic	-7172	NM_001038869	37088	Dm.15936	NM_001038869		CG33958	CG14501|CG5719|Dmel\CG33958|GYC	uncharacterized protein	protein-coding
Elba3_ChIPnexus_peak_9922b	chr3R	10566059	10566249	+	59	NA	5' UTR (NM_001275650, exon 1 of 5)	5' UTR (NM_001275650, exon 1 of 5)	359	NM_001275650	41785	Dm.4048	NM_169601		eff	3527|6535|CG7425|Dmel\CG7425|E(Pc)88D|EFF|Eff|SS3-3|UBC4|UBCD-1|UBCD1|Ubc-D1|UbcD|UbcD1|UbcH5|anon-WO0118547.343|fs(3)01295|l(3)01462|l(3)j2C8|l(3)s1782|mei68|ms(3)01295|ms(3)1|ms(3)3|ms(3)88D|ms(3)neo2|ms(3)ry1|ms(3)ry3|ubcD1	effete	protein-coding
Elba3_ChIPnexus_peak_10158	chr3R	12428485	12428661	+	59	NA	intron (NM_142306, intron 1 of 6)	intron (NM_142306, intron 1 of 6)	2010	NM_142306	42017	Dm.3146	NM_142306		CG10345	BcDNA|BcDNA:GH08773|Dmel\CG10345	uncharacterized protein	protein-coding
Elba3_ChIPnexus_peak_12270a	chrU	7543923	7544080	+	59	NA	Intergenic	TART_B1|LINE|telomeric	2878	NR_133545	26067192		NR_133545		2SrRNA:CR45864	CR45864|Dmel\CR45864	2S ribosomal RNA:CR45864	rRNA
Elba3_ChIPnexus_peak_12420	chrX	1067030	1067070	+	59	NA	TTS (NM_130531)	TTS (NM_130531)	1592	NM_001297836	31060	Dm.11877	NM_130530		CG11378	Dmel\CG11378|EG:BACR42I17.2	uncharacterized protein	protein-coding
Elba3_ChIPnexus_peak_6307	chr3L	6823607	6823671	+	59	NA	Intergenic	Intergenic	35900	NR_124822	19836102		NR_124822		CR45115	Dmel\CR45115	ncRNA	ncRNA
Elba3_ChIPnexus_peak_12724	chrX	4208148	4208218	+	59	NA	TTS (NM_080329)	TTS (NM_080329)	524	NR_133513	26067470		NR_133513		CR46156	Dmel\CR46156	ncRNA	ncRNA
Elba3_ChIPnexus_peak_5135	chr2R	18977658	18977834	+	59	NA	3' UTR (NM_137912, exon 3 of 3)	3' UTR (NM_137912, exon 3 of 3)	3046	NM_137911	37667	Dm.27010	NM_137911		CG13538	Dmel\CG13538	uncharacterized protein	protein-coding
Elba3_ChIPnexus_peak_9967a	chr3R	11050922	11051381	+	59	NA	promoter-TSS (NM_001170146)	promoter-TSS (NM_001170146)	-100	NM_142176	41835	Dm.4198	NM_142176		CG31344	CG6572|Dmel\CG31344|anon-WO0118547.636	uncharacterized protein	protein-coding
Elba3_ChIPnexus_peak_347	chr2L	2956988	2957253	+	59	NA	5' UTR (NM_134298, exon 1 of 8)	5' UTR (NM_134298, exon 1 of 8)	209	NM_134297	33498	Dm.4071	NM_057588		Rbp9	CG15402|CG3151|Dmel\CG3151|RBP9|RBP9-2|RRM10|RRM9|Rbp10|Rpb9|fes|fs(2)B|rbp|rbp9|rbp9a|rrm10|rrm9	RNA-binding protein 9	protein-coding
Elba3_ChIPnexus_peak_12772	chrX	4621727	4621825	+	59	NA	exon (NM_131955, exon 9 of 9)	exon (NM_131955, exon 9 of 9)	18995	NM_001297939	31408	Dm.14335	NM_131955		Proc-R	CG6986|Dmel\CG6986|Proc R|ProcR|anon-WO0170980.73|anon-WO0170980.74	Proctolin receptor	protein-coding
Elba3_ChIPnexus_peak_5070	chr2R	18379616	18379748	+	59	NA	promoter-TSS (NM_137833)	promoter-TSS (NM_137833)	-20	NM_137833	37571	Dm.13574	NM_137833		CG4610	Dmel\CG4610	CG4610	protein-coding
Elba3_ChIPnexus_peak_12210	chrU	2234581	2234693	+	59	NA	Intergenic	Intergenic	61362	NM_001110584	5740142	Dm.36517	NM_001110584		Gpa2	CG17878|Dmel\CG17878|GPA2|gpa2	Glycoprotein hormone alpha 2	protein-coding
Elba3_ChIPnexus_peak_8460	chr3LHet	1391805	1391937	+	59	NA	intron (NM_001276235, intron 2 of 12)	intron (NM_001276235, intron 2 of 12)	4549	NM_001276235	3354941	Dm.29299	NM_001015187		CG40178	CG40178/CG41283|Dmel\CG40178	uncharacterized protein	protein-coding
Elba3_ChIPnexus_peak_12624a	chrX	2904092	2904223	+	59	NA	intron (NM_001258578, intron 6 of 10)	intron (NM_001258578, intron 6 of 10)	21073	NM_001272267	31292	Dm.4017	NM_080320		kirre	CG3653|CT12279|DUF|DUF/KIRRE|Dmel\CG3653|Duf|Duf/Kirre|EG:163A10.1|Kirre|RH09239|duf|duf/kirre	kin of irre	protein-coding
Elba3_ChIPnexus_peak_6061	chr3L	4114726	4114805	+	59	NA	TTS (NM_139602)	TTS (NM_139602)	987	NM_001274469	38490	Dm.3312	NM_139603		Chd64	CG-14996|CG14996|CT34849|Dmel\CG14996|anon-EST:Liang-1.80|clone 1.80	Chd64	protein-coding
Elba3_ChIPnexus_peak_14459	chrX	20336533	20336584	+	59	NA	exon (NM_134551, exon 9 of 9)	exon (NM_134551, exon 9 of 9)	-1924	NM_001298566	33047		NM_167706		GstT3	CG1702|DmGSTT3a|DmGSTT3b|Dmel\CG1702|GSTT3|GSTT3a|GSTT3b|cg1702|gstt3	Glutathione S transferase T3	protein-coding
Elba3_ChIPnexus_peak_5457	chr2RHet	1547812	1547852	+	59	NA	intron (NM_001276230, intron 3 of 3)	Gypsy11_I|LTR|Gypsy	73795	NM_001276230	5740475	Dm.31659	NM_001110899		CG41378	Dmel\CG41378	uncharacterized protein	protein-coding
Elba3_ChIPnexus_peak_6310	chr3L	6839044	6839292	+	59	NA	Intergenic	Intergenic	20371	NR_124822	19836102		NR_124822		CR45115	Dmel\CR45115	ncRNA	ncRNA
Elba3_ChIPnexus_peak_12729	chrX	4260411	4260471	+	59	NA	promoter-TSS (NM_131934)	promoter-TSS (NM_131934)	-9	NM_131934	31377		NM_131934		CG3626	Dmel\CG3626	CG3626	protein-coding
Elba3_ChIPnexus_peak_3712	chr2R	8271795	8271859	+	59	NA	exon (NM_136927, exon 2 of 2)	exon (NM_136927, exon 2 of 2)	430	NM_001299414	36347	Dm.579	NM_136927		CG8501	Dmel\CG8501	CG8501	protein-coding
Elba3_ChIPnexus_peak_7003	chr3L	12759249	12759328	+	59	NA	exon (NM_168512, exon 15 of 19)	exon (NM_168512, exon 15 of 19)	7031	NM_168513	39450	Dm.11739	NM_140340		Hip1	CG10971|Dmel\CG10971|Hip1R	Huntingtin interacting protein 1	protein-coding
Elba3_ChIPnexus_peak_27	chr2L	139148	139291	+	59	NA	TTS (NM_001169369)	TTS (NM_001169369)	369	NM_001298613	326181	Dm.19477	NM_164368		ovm	CG11623|CG31976|Dmel\CG31976	oven mitt	protein-coding
Elba3_ChIPnexus_peak_1967	chr2L	16342013	16342051	+	59	NA	TTS (NM_001144356)	TTS (NM_001144356)	292	NM_001299049	19834721		NM_001299049		CG44405	Dmel\CG44405	uncharacterized protein	protein-coding
Elba3_ChIPnexus_peak_12004	chr4	250024	250249	+	59	NA	promoter-TSS (NR_133502)	promoter-TSS (NR_133502)	-398	NR_133502	26067382		NR_133502		CR46065	Dmel\CR46065|Mgn00290	ncRNA	ncRNA
Elba3_ChIPnexus_peak_1925	chr2L	16094801	16094844	+	59	NA	promoter-TSS (NM_135933)	promoter-TSS (NM_135933)	-175	NM_135933	34948	Dm.3915	NM_135933		CG4891	BG:DS04095.1|DS04095.1|Dmel\CG4891	CG4891	protein-coding
Elba3_ChIPnexus_peak_9216	chr3R	5035965	5036072	+	59	NA	intron (NM_169258, intron 8 of 12)	intron (NM_169258, intron 8 of 12)	16544	NM_169260	41094	Dm.1115	NM_079561		pum	CG9755|CG9763|Dmel\CG9755|EP(3)0883|PKL|PUM|Pum|anon-WO0172774.19|bem|fs(3)02003|l(3)01688|ova|ovt|pkl	pumilio	protein-coding
Elba3_ChIPnexus_peak_11941	chr3RHet	1768510	1768731	+	59	NA	Intergenic	DM412|LTR|Gypsy	39898	NM_001015402	3355108	Dm.5762	NM_001015402		CG41128	BcDNA:RH61753|Dmel\CG41128|Minos1b|RH61753p	uncharacterized protein	protein-coding
Elba3_ChIPnexus_peak_5800a	chr3L	1901835	1901973	+	59	NA	3' UTR (NM_001274370, exon 2 of 2)	3' UTR (NM_001274370, exon 2 of 2)	-4249	NM_139418	38252	Dm.27038	NM_139418		dsb	CG1887|Dmel\CG1887|ph	debris buster	protein-coding
Elba3_ChIPnexus_peak_8006	chr3L	20490301	20490371	+	59	NA	promoter-TSS (NM_001104179)	promoter-TSS (NM_001104179)	-87	NM_168863	40273	Dm.1016	NM_168860		CG32425	CG15869|CG5100|Dmel\CG32425	uncharacterized protein	protein-coding
Elba3_ChIPnexus_peak_14296	chrX	18778172	18778260	+	59	NA	promoter-TSS (NM_133110)	promoter-TSS (NM_133110)	-330	NM_001298488	32885	Dm.7754	NM_133110		CG7332	Dmel\CG7332	CG7332	protein-coding
Elba3_ChIPnexus_peak_5012	chr2R	17948314	17948542	+	59	NA	promoter-TSS (NM_137788)	promoter-TSS (NM_137788)	-27	NM_166502	37511	Dm.730	NM_137788		Snp	CG11478|CG30327|CG42257|CG44248|CG6393|Dmel\CG44248|Dmel_CG30327|Dmel_CG42257|Dmel_CG6393	Snipper	protein-coding
Elba3_ChIPnexus_peak_5927	chr3L	3130820	3130949	+	59	NA	exon (NM_001104020, exon 4 of 9)	exon (NM_001104020, exon 4 of 9)	-3160	NM_167987	38372	Dm.3053	NM_139513		prominin-like	CG7740|Dmel\CG7740|bs29e02.y1	prominin-like	protein-coding
Elba3_ChIPnexus_peak_10422	chr3R	14400999	14401107	+	59	NA	intron (NM_001144605, intron 1 of 1)	intron (NM_001144605, intron 1 of 1)	2240	NM_057960	44233	Dm.14942	NM_057960		fray	4624|CG7693|Dmel\CG7693|Dosr1|Fray|STE20-like/SPAK|dOSR1|dSTRAD|l(3)07551|lag	frayed	protein-coding
Elba3_ChIPnexus_peak_8080	chr3L	20954543	20954626	+	59	NA	promoter-TSS (NM_141015)	promoter-TSS (NM_141015)	-98	NM_141015	40317	Dm.5058	NM_141015		CG11037	Dmel\CG11037|SP191	uncharacterized protein	protein-coding
Elba3_ChIPnexus_peak_13778	chrX	14011609	14011686	+	59	NA	TTS (NR_123902)	TTS (NR_123902)	3473	NR_123902	19835921		NR_123902		CR44657	Dmel\CR44657|lincRNA.993	ncRNA	ncRNA
Elba3_ChIPnexus_peak_2111	chr2L	18113007	18113061	+	59	NA	exon (NM_001299097, exon 2 of 2)	exon (NM_001299097, exon 2 of 2)	145	NM_001299097	19835307		NM_001299097		CG44476	Dmel\CG44476|lincRNA.179	uncharacterized protein	protein-coding
Elba3_ChIPnexus_peak_5010	chr2R	17832620	17832783	+	59	NA	3' UTR (NM_001103932, exon 5 of 5)	3' UTR (NM_001103932, exon 5 of 5)	-6396	NM_001299770	37496	Dm.26995	NM_137776		CG13488	Dmel\CG13488	uncharacterized protein	protein-coding
Elba3_ChIPnexus_peak_2912	chr2R	2388424	2388518	+	59	NA	TTS (NR_133106)	TTS (NR_133106)	806	NR_133106	26067392		NR_133106		CR46075	Dmel\CR46075|lincRNA.255	ncRNA	ncRNA
Elba3_ChIPnexus_peak_10423a	chr3R	14421803	14422128	+	59	NA	intron (NM_142474, intron 4 of 8)	intron (NM_142474, intron 4 of 8)	-2448	NM_169825	42233	Dm.7504	NM_142475		CG14305	Dmel\CG14305	uncharacterized protein	protein-coding
Elba3_ChIPnexus_peak_13441	chrX	10813823	10813963	+	59	NA	exon (NM_001103478, exon 8 of 8)	exon (NM_001103478, exon 8 of 8)	-4112	NM_078558	32026	Dm.7748	NM_078558		v	152559_at|CG2155|DmTDO|Dmel\CG2155|NP_511113|TDO|Ver|ver|vm	vermilion	protein-coding
Elba3_ChIPnexus_peak_5899	chr3L	2940976	2941109	+	59	NA	exon (NM_001104015, exon 5 of 6)	exon (NM_001104015, exon 5 of 6)	10576	NM_167968	318244	Dm.27859	NM_167968		CG32846	Dmel\CG32846	uncharacterized protein	protein-coding
Elba3_ChIPnexus_peak_5452	chr2RHet	1295808	1296030	+	59	NA	intron (NM_001110894, intron 2 of 4)	intron (NM_001110894, intron 2 of 4)	27026	NR_047702	12798493	Dm.38842	NR_047702		mir-2279	CR42911|Dmel\CR42911|dme-mir-2279|miR-2279	mir-2279 stem loop	ncRNA
Elba3_ChIPnexus_peak_7882	chr3L	19841450	19841500	+	59	NA	exon (NM_001043152, exon 2 of 5)	exon (NM_001043152, exon 2 of 5)	210	NM_079447	40167	Dm.4494	NM_079447		Papss	CG8363|DmPAPSS|Dmel\CG8363|PAPS|PAPSS|Paps|l(3)76BDn|paps|papss	PAPS synthetase	protein-coding
Elba3_ChIPnexus_peak_13053	chrX	7201778	7202054	+	59	NA	promoter-TSS (NM_078514)	promoter-TSS (NM_078514)	-56	NM_078514	31665	Dm.4389	NM_078514		brk	BRK|Brk|CG9653|Dm brk|Dmel\CG9653|ssg-1	brinker	protein-coding
Elba3_ChIPnexus_peak_8297	chr3L	22641373	22641483	+	59	NA	promoter-TSS (NM_001031973)	promoter-TSS (NM_001031973)	-344	NM_001031973	3772256	Dm.29018	NM_001031973		CG33770	CG14458|Dmel\CG33770	uncharacterized protein	protein-coding
Elba3_ChIPnexus_peak_8700	chr3R	1197398	1197551	+	59	NA	promoter-TSS (NM_080171)	promoter-TSS (NM_080171)	-43	NM_080171	48312	Dm.1757	NM_080171		RpII18	BcDNA:RH21608|CG1163|Dm6|Dmel\CG1163|H5|Pol II|PolII|RNA Pol II|RNA pol II|RNA polII|RNAP|RNAP II|RNApolII|RPB6_DROME|RPII18|RpABC14|Rpll18|pol II|polII	RNA polymerase II 18kD subunit	protein-coding
Elba3_ChIPnexus_peak_12231a	chrU	4621606	4621951	+	59	NA	intron (NM_001316659, intron 4 of 4)	intron (NM_001316659, intron 4 of 4)	11477	NM_001316659	26067056		NM_001316659		WDY	CG40245|CG40449|CG40551|CG40583|CG41020|CG45799|Dmel\CG45799|Dmel_CG40245|Dmel_CG40551|Dmel_CG40583|Dmel_CG41020	WD40 Y	protein-coding
Elba3_ChIPnexus_peak_13449	chrX	10933702	10933947	+	59	NA	intron (NM_132446, intron 1 of 5)	intron (NM_132446, intron 1 of 5)	110	NM_132446	32033	Dm.23808	NM_132446		CG42339	CG12626|CG15204|Dmel\CG42339|Dmel_CG12626|Dmel_CG15204	uncharacterized protein	protein-coding
Elba3_ChIPnexus_peak_7668	chr3L	17915970	17916103	+	59	NA	Intergenic	Intergenic	-10371	NM_140769	39998	Dm.1938	NM_140769		CG5290	Dmel\CG5290	CG5290	protein-coding
Elba3_ChIPnexus_peak_8033	chr3L	20643109	20643214	+	59	NA	Intergenic	Intergenic	-2845	NR_125024	19835593		NR_125024		CR44685	Dmel\CR44685|lincRNA.635	ncRNA	ncRNA
Elba3_ChIPnexus_peak_10790	chr3R	17509420	17509561	+	59	NA	intron (NM_169963, intron 1 of 2)	intron (NM_169963, intron 1 of 2)	-12018	NM_080488	42553	Dm.1592	NM_080488		DNApol-alpha180	183 kDa pol alpha|AAB24152|CG6349|DNA Pol-alpha180|DNA polalpha|DNA polymerase alpha 180 kD|DNA-Polalpha|DNApol|DNApol-alpha|DNApola|DNApolalpha|DNApolalpha180|DmPolalpha|Dmel\CG6349|Dmpol alpha|E(mus304)|POLA|POlalpha 180kDa|Pol|Pol alpha|Polalpha|dpolalphap180|pol alpha|polalpha|polalphap180	DNA polymerase alpha 180kD	protein-coding
Elba3_ChIPnexus_peak_175	chr2L	1236143	1236197	+	59	NA	Intergenic	Intergenic	-3866	NM_001272936	33313	Dm.3937	NM_134747		CG5397	CT16527|Dmel\CG5397	CG5397	protein-coding
Elba3_ChIPnexus_peak_9780	chr3R	9559180	9559248	+	59	NA	intron (NM_001144575, intron 2 of 12)	intron (NM_001144575, intron 2 of 12)	-1977	NM_001275623	5740131	Dm.6711	NM_142053		CG34383	CG14365|CG14366|CG9322|Dm_3R:52023|Dmel\CG34383|Dmel_CG14365|Dmel_CG14366|Dmel_CG9322	uncharacterized protein	protein-coding
Elba3_ChIPnexus_peak_3981	chr2R	10031245	10031305	+	59	NA	Intergenic	Intergenic	1754	NR_048107	12798451	Dm.38982	NR_048107		mir-989	CR42922|Dmel\CR42922|dme-miR-989|dme-mir-989|lincRNA.307|miR-989	mir-989 stem loop	ncRNA
Elba3_ChIPnexus_peak_2725	chr2R	132562	132780	+	59	NA	Intergenic	MICROPIA_I|LTR|Gypsy	-2232	NM_001042972	3355010	Dm.10741	NM_001042972		IntS3	CG17665|Dmel\CG17665|IR23|Int3|NC19|NC28|l(2)IR23|l(2)NC19|l(2)NC28|l(2Rh)IR23	Integrator 3	protein-coding
Elba3_ChIPnexus_peak_7050	chr3L	13142550	13142633	+	59	NA	Intergenic	Intergenic	13222	NM_206349	2768975	Dm.27921	NM_206349		CG33262	Dmel\CG33262	uncharacterized protein	protein-coding
Elba3_ChIPnexus_peak_12864	chrX	5706716	5706818	+	59	NA	exon (NM_001297981, exon 2 of 3)	exon (NM_001297981, exon 2 of 3)	243	NM_001297981	19836089		NM_001297981		CG44329	Dmel\CG44329|lincRNA.951	uncharacterized protein	protein-coding
Elba3_ChIPnexus_peak_4700	chr2R	15517734	15517796	+	59	NA	5' UTR (NM_001032269, exon 1 of 10)	5' UTR (NM_001032269, exon 1 of 10)	137	NM_001032269	37254	Dm.7773	NM_057383		sm	BcDNA:GH10856|CG9218|Dmel\CG9218|l(2)05338|smo	smooth	protein-coding
Elba3_ChIPnexus_peak_3543	chr2R	7084858	7084912	+	59	NA	promoter-TSS (NM_134279)	promoter-TSS (NM_134279)	-896	NM_134279	36171	Dm.4730	NM_057375		shn	BEST:SD06302|CG7734|Dmel\CG7734|EP(2)2359|EP2359|SD06302|SHN|Schnurri|Shn|l(2)04738|quo	schnurri	protein-coding
Elba3_ChIPnexus_peak_8415	chr3LHet	16414	16456	+	59	NA	Intergenic	IDEFIX_LTR|LTR|Gypsy	-24619	NM_001015363	19988923		NM_001015363		ARY	CG40064|Dmel\CG40064	Aldehyde reductase Y	protein-coding
Elba3_ChIPnexus_peak_6185	chr3L	5616528	5616566	+	59	NA	Intergenic	Intergenic	-7536	NM_001300016	38638	Dm.6047	NM_139725		Blimp-1	BLIMP-1|CG5249|Dmel\CG5249|blimp-1|dBlimp-1|dBlimp1	Blimp-1	protein-coding
