PeakID (cmd=annotatePeaks.pl /home/jwen/projects/qi/elba/code_NC/data/chipnexus_peaks/Elba3_ChIPnexus/Elba3_ChIPnexus_q10_narrowPeak.bed dm3 -genomeOntology /home/jwen/projects/qi/elba/code_NC/data/chipnexus_peaks/Elba3_ChIPnexus/ -annStats /home/jwen/projects/qi/elba/code_NC/data/chipnexus_peaks/Elba3_ChIPnexus/Elba3_ChIPnexus_q10_narrowPeak_stat.txt)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
Elba3_ChIPnexus_peak_4282c	chr2R	12074058	12074656	+	112	NA	promoter-TSS (NM_137250)	promoter-TSS (NM_137250)	268	NM_137251	36793	Dm.7233	NM_137251		clu	CG8443|Clu|Dmel\CG8443|anon-WO0118547.143	clueless	protein-coding
Elba3_ChIPnexus_peak_2338a	chr2L	19584155	19584297	+	112	NA	promoter-TSS (NM_136151)	promoter-TSS (NM_136151)	-9	NM_136151	35258	Dm.11586	NM_136151		CG10366	Dmel\CG10366	uncharacterized protein	protein-coding
Elba3_ChIPnexus_peak_13137b	chrX	7955517	7955961	+	112	NA	promoter-TSS (NM_001169228)	promoter-TSS (NM_001169228)	61	NM_080054	44885	Dm.1814	NM_080054		mys	BetaPS|BetaPS-Int|CG1560|CT40473|Dmel\CG1560|EM28|ItgbPS|MAb6G11|Mys|PS|PS[[beta]]|PSbeta|bPS|b[[PS]]|beta integrin|beta-Int|beta-PS|beta-int|beta-integrin|beta1|betaInt|betaPS|betaPS Int|betaPS integrin|betaPS-integrin|betaPS1|beta[[PS]]|beta[[PS]]-integrin|beta[[P]]S|beta[[mys]]|betamys|integrin beta[[PS]]|l(1)7Db|l(1)7Dn|l(1)93p|l(1)968|l(1)DA551|l(1)EM28|l(1)G0233|l(1)G0281|l(1)mys|nj42|olfC	myospheroid	protein-coding
Elba3_ChIPnexus_peak_13878d	chrX	15487603	15488340	+	112	NA	promoter-TSS (NM_001298351)	promoter-TSS (NM_001298351)	-404	NM_206717	32497		NM_206717		CG9220	Dmel\CG9220|dCHSY	CG9220	protein-coding
Elba3_ChIPnexus_peak_10141b	chr3R	12282022	12282205	+	112	NA	TTS (NM_001043252)	TTS (NM_001043252)	339	NM_142290	41997	Dm.16812	NM_142290		CG14883	Dmel\CG14883	uncharacterized protein	protein-coding
Elba3_ChIPnexus_peak_8253	chr3L	22119035	22119234	+	112	NA	Intergenic	Intergenic	4102	NR_144657	19836019		NR_144657		CR45236	Dmel\CR45236	ncRNA	ncRNA
Elba3_ChIPnexus_peak_8607	chr3R	637740	637840	+	112	NA	promoter-TSS (NM_058078)	promoter-TSS (NM_058078)	28	NM_001275338	40598		NM_058078		Hus1-like	CG2525|DmHus1|Dmel\CG2525|Hus-1|Hus1|hus1	Hus1-like	protein-coding
Elba3_ChIPnexus_peak_8982	chr3R	3072607	3072733	+	112	NA	promoter-TSS (NM_141454)	promoter-TSS (NM_141454)	21	NM_141453	40870	Dm.4465	NM_141453		CG1234	Dmel\CG1234	CG1234	protein-coding
Elba3_ChIPnexus_peak_7283a	chr3L	15033296	15033886	+	112	NA	intron (NM_144170, intron 2 of 7)	intron (NM_144170, intron 2 of 7)	2079	NM_206364	2768973	Dm.33494	NM_206364		Rpn12R	CG11552|Dmel\CG11552	Regulatory particle non-ATPase 12-related	protein-coding
Elba3_ChIPnexus_peak_2489	chr2L	20918758	20918999	+	112	NA	promoter-TSS (NM_136229)	promoter-TSS (NM_136229)	53	NM_165349	35359	Dm.2151	NM_136229		sky	CG14399|CG9339|CG9340|Dmel\CG9339|anon-WO0118547.455	skywalker	protein-coding
Elba3_ChIPnexus_peak_13931	chrX	15729738	15729870	+	112	NA	promoter-TSS (NM_001103524)	promoter-TSS (NM_001103524)	170	NR_133527	26067084		NR_133527		CR32582	BcDNA:SD27303|CG32582|Dmel\CR32582|mdcds_55373	ncRNA	ncRNA
Elba3_ChIPnexus_peak_3373	chr2R	5824571	5824741	+	112	NA	intron (NM_001273913, intron 1 of 9)	intron (NM_001273913, intron 1 of 9)	-7536	NM_057673	36032	Dm.7054	NM_057670		Mef2	22.21|BEST:SD04091|C|CG1429|D-MEF2|D-Mef2|D-mef2|DMEF-2|DMEF2|DMedf2|DMef-2|DMef2|Dmef|Dmef-2|Dmef2|Dmel\CG1429|MEF-2|MEF2|Mef|Mef-2|SD04091|dMEF2|dMEf2|dMef2|dmef2|l(2)46CFr|mb247|mef|mef-2|mef2|mef2c	Myocyte enhancer factor 2	protein-coding
Elba3_ChIPnexus_peak_9625	chr3R	8101955	8102139	+	111	NA	promoter-TSS (NR_133382)	promoter-TSS (NR_133382)	-279	NR_133382	26067335		NR_133382		CR46014	Dmel\CR46014	ncRNA	ncRNA
Elba3_ChIPnexus_peak_6154a	chr3L	5127305	5127455	+	111	NA	promoter-TSS (NM_139694)	promoter-TSS (NM_139694)	60	NM_139694	38603	Dm.2192	NM_139694		CG4603	Dmel\CG4603|Q9VRJ9|dYOD1	CG4603	protein-coding
Elba3_ChIPnexus_peak_13812a	chrX	14733030	14733626	+	111	NA	promoter-TSS (NM_078602)	promoter-TSS (NM_078602)	-81	NM_078602	32425	Dm.6791	NM_078602		Flo2	CG11547|CG14409|CG32593|DmFlo2|Dmel\CG32593|FLO2|FLO[Dm]-2|Flo|Flo-2|flo2|mdcds_54791|reggie-1	Flotillin 2	protein-coding
Elba3_ChIPnexus_peak_2557b	chr2L	21345121	21345371	+	111	NA	intron (NM_078888, intron 1 of 3)	intron (NM_078888, intron 1 of 3)	639	NM_078888	35405	Dm.22927	NM_078888		Tsp39D	CG8666|Dm.Tsp39D|Dmel\CG8666	Tetraspanin 39D	protein-coding
Elba3_ChIPnexus_peak_7435a	chr3L	15975841	15976043	+	111	NA	promoter-TSS (NM_080498)	promoter-TSS (NM_080498)	7	NM_168641	39744	Dm.5356	NM_080497		brm	BRD|BRM|Brahma|Brm|Brm @ Kto|CG18438|CG5942|Dmel\CG5942|E(E2F)3A|dBRM|dSMARCA4|dSNF2|l(3)72Aa	brahma	protein-coding
Elba3_ChIPnexus_peak_8519b	chr3R	159907	160175	+	111	NA	promoter-TSS (NM_141198)	promoter-TSS (NM_141198)	-248	NM_141198	40546	Dm.1464	NM_141198		CG9776	BcDNA:LD19168|Dmel\CG9776	CG9776	protein-coding
Elba3_ChIPnexus_peak_10150c	chr3R	12351834	12352362	+	111	NA	TTS (NR_133408)	TTS (NR_133408)	1040	NR_133408	26067349		NR_133408		CR46030	Dmel\CR46030	ncRNA	ncRNA
Elba3_ChIPnexus_peak_4388b	chr2R	12966171	12966423	+	111	NA	intron (NM_001103885, intron 2 of 8)	intron (NM_001103885, intron 2 of 8)	-2643	NM_001144213	36924	Dm.13555	NM_137342		CG30460	CG15607|CG15608|Dmel\CG30460|anon-WO0140519.237	uncharacterized protein	protein-coding
Elba3_ChIPnexus_peak_5974	chr3L	3406919	3407067	+	111	NA	intron (NM_168031, intron 1 of 1)	intron (NM_168031, intron 1 of 1)	5258	NR_048223	12798578	Dm.38846	NR_048223		mir-2282	CR42967|Dmel\CR42967|dme-mir-2282|miR-2282	mir-2282 stem loop	ncRNA
Elba3_ChIPnexus_peak_13910	chrX	15668463	15668602	+	111	NA	exon (NM_176739, exon 4 of 11)	exon (NM_176739, exon 4 of 11)	1328	NM_176739	318910	Dm.21086	NM_176739		CG43672	CG33173|CG8473|Dmel\CG43672|Dmel_CG33173	uncharacterized protein	protein-coding
Elba3_ChIPnexus_peak_8591	chr3R	574696	574862	+	111	NA	promoter-TSS (NM_058086)	promoter-TSS (NM_058086)	-1	NM_001275333	40589	Dm.1062	NM_058085		tacc	CG9765|D-TACC|D-tacc|DTACC|Dmel\CG9765|TACC|TACCdm|acc|d-tacc|dTACC|dtacc	transforming acidic coiled-coil protein	protein-coding
Elba3_ChIPnexus_peak_9596a	chr3R	7788820	7789212	+	111	NA	promoter-TSS (NM_141875)	promoter-TSS (NM_141875)	170	NM_057401	41446	Dm.3248	NM_057401		aurA	87A7-9/2|Aur|Aur-A|AurA|CG3068|Dmel\CG3068|aur|aur-A|ck10|ck[10]|l(3)87Ac|l(3)ck10	aurora A	protein-coding
Elba3_ChIPnexus_peak_6541b	chr3L	8894720	8894950	+	111	NA	promoter-TSS (NM_001104084)	promoter-TSS (NM_001104084)	-93	NM_140006	39015	Dm.15461	NM_140006		TrpA1	ANKTM1|Anktm1|CG5751|CG5761|CT18073|DmTRPA1|Dmel\CG5751|TRPA|TRPA1|Trp1A|TrpA|Trpa1|dANKTM1|dTRPA|dTRPA1|dTrpA|dTrpA1|dtrpA1|trpA1	Transient receptor potential cation channel A1	protein-coding
Elba3_ChIPnexus_peak_1319	chr2L	10311695	10311853	+	111	NA	promoter-TSS (NM_078811)	promoter-TSS (NM_078811)	325	NM_135532	34386	Dm.18392	NM_135532		l(2)SH0834	CG5385|Dmel\CG5385|l(2)SH2 0834	lethal (2) SH0834	protein-coding
Elba3_ChIPnexus_peak_227c	chr2L	1886297	1887249	+	111	NA	intron (NM_001272958, intron 1 of 17)	intron (NM_001272958, intron 1 of 17)	2151	NM_134786	33367	Dm.264	NM_134786		Wdr62	CG7337|Dmel\CG7337|Q0E8U7_DROME|wdr62	WD repeat domain 62	protein-coding
Elba3_ChIPnexus_peak_10698	chr3R	17044704	17044923	+	111	NA	promoter-TSS (NM_142699)	promoter-TSS (NM_142699)	14	NM_142699	42518	Dm.1270	NM_142699		Oga	CG5871|Dmel\CG5871|GlcNAcase|MGEA5|OGA|oga	O-GlcNAcase	protein-coding
Elba3_ChIPnexus_peak_332	chr2L	2879063	2879160	+	111	NA	promoter-TSS (NM_080155)	promoter-TSS (NM_080155)	-1	NM_080155	47757	Dm.1765	NM_080155		betaggt-II	CG18627|Dmel\CG18627|GGT-II beta|RabGGTbeta|betaggt|betaggt II	beta subunit of type II geranylgeranyl transferase	protein-coding
Elba3_ChIPnexus_peak_4940	chr2R	17269050	17269153	+	111	NA	Intergenic	Intergenic	-2132	NM_080070	45280	Dm.1806	NM_080070		cv-2	BMPER|CG15671|CT35855|CV2|Cv 2|Cv-2|Cv2|Dmel\CG15671|cv 2	crossveinless 2	protein-coding
Elba3_ChIPnexus_peak_1549a	chr2L	12095853	12096042	+	111	NA	promoter-TSS (NM_001042890)	promoter-TSS (NM_001042890)	564	NM_058131	34631	Dm.8705	NM_058131		CG6712	Dmel\CG6712|ORF2	CG6712	protein-coding
Elba3_ChIPnexus_peak_14107	chrX	16964738	16964831	+	111	NA	exon (NM_132959, exon 13 of 15)	exon (NM_132959, exon 13 of 15)	-2228	NM_001258795	12797990	Dm.21737	NM_001258795		CG43077	Dmel\CG43077	uncharacterized protein	protein-coding
Elba3_ChIPnexus_peak_14066	chrX	16540922	16541054	+	111	NA	promoter-TSS (NR_133532)	promoter-TSS (NR_133532)	-788	NR_133532	26067462		NR_133532		CR46147	Dmel\CR46147	ncRNA	ncRNA
Elba3_ChIPnexus_peak_7054	chr3L	13221408	13221711	+	111	NA	promoter-TSS (NM_001043139)	promoter-TSS (NM_001043139)	-233	NM_079332	39493	Dm.2067	NM_079332		caps	BcDNA:LD07388|CAPS|CG11282|CT31495|Caps|Dmel\CG11282|l(3)02937|l(3)rM632	capricious	protein-coding
Elba3_ChIPnexus_peak_9812c	chr3R	9790333	9790800	+	111	NA	promoter-TSS (NM_142067)	promoter-TSS (NM_142067)	-41	NM_169563	41703	Dm.2636	NM_169563		Orc2	CG3041|DmORC 2|DmORC2|DmOrc2|DmOrc2p|Dmel\CG3041|ORC|ORC2|Orc-2|Orc2p|dOrc2|fs(3)293|fs(3)293-19|k43|l(3)88Ab|l(3)A5|l(3)K43|l(3)SG44|l(3)dsl5|l(3)k43|orc2|rDmORC	Origin recognition complex subunit 2	protein-coding
Elba3_ChIPnexus_peak_9841a	chr3R	9948102	9948572	+	110	NA	promoter-TSS (NM_001104315)	promoter-TSS (NM_001104315)	-39	NM_142081	41719	Dm.2042	NM_142081		twf	A6|CG3172|Dmel\CG3172|Twf	twinfilin	protein-coding
Elba3_ChIPnexus_peak_10366	chr3R	13994345	13994450	+	110	NA	promoter-TSS (NM_001260249)	promoter-TSS (NM_001260249)	-103	NM_001260249	42169	Dm.3799	NM_142424		PP2A-B'	B'|B'/PR61|B56-1|BcDNA:GM05554|CG 7913|CG7901|CG7913|Dmel\CG7913|PP2A|PP2A B'|PP2A-B|PP2A[B'-1]|Wrd|anon-WO0118547.420|dB56-1|dPP2A|dPP2A-B56-1|i234|pp2A-B'|wrd	PP2A-B'	protein-coding
Elba3_ChIPnexus_peak_4254c	chr2R	11985764	11986075	+	110	NA	promoter-TSS (NM_001043087)	promoter-TSS (NM_001043087)	150	NM_166138	36773	Dm.1504	NM_079032		Dg	CG18250|CT41273|DG|DmDG|Dmel\CG18250|atu|dg|dgn|dys	Dystroglycan	protein-coding
Elba3_ChIPnexus_peak_12587a	chrX	2482455	2482619	+	110	NA	promoter-TSS (NM_080313)	promoter-TSS (NM_080313)	1	NM_080313	31239	Dm.8115	NM_080313		egh	4ManT|CG9659|Dmel\CG9659|EG:BACR25B3.8|Egh|ZW-4|beta1|l(1)3Ae|l(1)zw4|zw-4|zw4	egghead	protein-coding
Elba3_ChIPnexus_peak_14461b	chrX	20359719	20360327	+	110	NA	intron (NM_001258851, intron 3 of 15)	intron (NM_001258851, intron 3 of 15)	2191	NM_001298568	33048	Dm.7998	NM_134552		RhoGAP19D	1412|CG1412|Dmel\CG1412	Rho GTPase activating protein at 19D	protein-coding
Elba3_ChIPnexus_peak_8699d	chr3R	1193278	1194112	+	110	NA	promoter-TSS (NR_073982)	promoter-TSS (NR_073982)	333	NM_169050	40640	Dm.1068	NM_141273		Cerk	CG16708|CerK|DCERK|Dcerk|Dmel\CG16708|dcerk	Ceramide kinase	protein-coding
Elba3_ChIPnexus_peak_12508	chrX	1908268	1908354	+	110	NA	intron (NM_001297869, intron 1 of 7)	intron (NM_001297869, intron 1 of 7)	1157	NM_001297869	46006	Dm.6506	NM_080125		east	CG4399|Dmel\CG4399|EAST|EG:133E12.4|East|anon-WO03040301.224|l(1)G0014|l(1)G0500|su(w[sp])	enhanced adult sensory threshold	protein-coding
Elba3_ChIPnexus_peak_10055	chr3R	11791104	11791389	+	110	NA	promoter-TSS (NM_079648)	promoter-TSS (NM_079648)	78	NM_079648	41941	Dm.2418	NM_079648		Rbf2	CG5083|Dmel\CG5083|RB|RBF2|RBf2|rbf2	Retinoblastoma-family protein 2	protein-coding
Elba3_ChIPnexus_peak_9201	chr3R	4859882	4860052	+	110	NA	promoter-TSS (NM_057304)	promoter-TSS (NM_057304)	-514	NM_057304	41085	Dm.1114	NM_057304		neur	0328/12|0971/15|1293/09|1315/05|BEST:LD21494|CG11988|Dmel\CG11988|Neur|l(3)j6B12|l(3)j9B8|l(3)j9B9|l(3)j9C8|l(3)neo37|neu	neuralized	protein-coding
Elba3_ChIPnexus_peak_7909d	chr3L	19984622	19985422	+	110	NA	promoter-TSS (NM_079450)	promoter-TSS (NM_079450)	35	NM_001300195	40187	Dm.6656	NM_140910		CG7646	BcDNA:RH69723|Dmel\CG7646|anon-EST:Posey160	CG7646	protein-coding
Elba3_ChIPnexus_peak_6145a	chr3L	4825611	4825983	+	110	NA	promoter-TSS (NM_139675)	promoter-TSS (NM_139675)	-56	NM_139675	38581	Dm.1571	NM_139675		LeuRS-m	Aats-leu|CG7479|Dmel\CG7479|LRS|LeuRS	Leucyl-tRNA synthetase, mitochondrial	protein-coding
Elba3_ChIPnexus_peak_13511	chrX	11464190	11464379	+	110	NA	promoter-TSS (NM_132500)	promoter-TSS (NM_132500)	75	NM_078569	32100	Dm.2925	NM_078569		RpII215	5|8WG16|CG1554|CTD|Dmel\CG1554|H5|II|IIo|L5|POL|Pol II|Pol II CTD|Pol II Ser5P|Pol II Ser5p|Pol II0[ser2]|Pol II0[ser5]|Pol II[ser2]|Pol IIa|Pol IIo|Pol IIo[Ser2]|Pol IIo[ser2]|Pol IIo[ser5]|Pol-II|Pol-IIa|PolII|PolIIa|PolIIo|PolIIo[ser2]|PolIIo[ser5]|Poll II|RNA Pol II|RNA Pol II CTD|RNA PolI 215|RNA PolII|RNA pol II|RNA pol IIo|RNA polII|RNA-PolII|RNAP|RNAP II|RNAP II LS|RNAPII|RNAPII0|RNApol|RNApol2|RNApolII|RPB1|RPII215|RpII|Rpb1|Rpll215|Ser5-P Pol II|Ubl|alphaPol IIo[ser2]|dRPB1|dRpb1|l(1)10Ca|l(1)DC912|l(1)DF912|l(1)G0040|l(1)L5|pol II|polII|rpII1	RNA polymerase II 215kD subunit	protein-coding
Elba3_ChIPnexus_peak_1168e	chr2L	9454437	9454993	+	110	NA	intron (NM_001273362, intron 2 of 4)	intron (NM_001273362, intron 2 of 4)	4885	NM_078799	34263	Dm.4492	NM_078799		numb	CG3779|Dmel\CG3779|N7-1|Nb|Numb|d-numb|dNumb|l(2)03235|l(2)3235|l(2)s2201|nb|numbs	numb	protein-coding
Elba3_ChIPnexus_peak_3912a	chr2R	9459183	9459658	+	110	NA	exon (NM_137045, exon 2 of 2)	exon (NM_137045, exon 2 of 2)	629	NM_137045	36511	Dm.605	NM_137045		CG42807	CG13335|CG6183|Dmel\CG42807|Dmel_CG13335	uncharacterized protein	protein-coding
Elba3_ChIPnexus_peak_10854a	chr3R	18236394	18236692	+	110	NA	promoter-TSS (NM_001275905)	promoter-TSS (NM_001275905)	-12	NM_001275905	42630	Dm.12276	NM_142781		CG13850	Dmel\CG13850|GH07286p	uncharacterized protein	protein-coding
Elba3_ChIPnexus_peak_4433	chr2R	13423012	13423195	+	110	NA	promoter-TSS (NM_137384)	promoter-TSS (NM_137384)	51	NM_176218	36978	Dm.20641	NM_176218		Patronin	BcDNA:LD17191|CG18459|CG18460|CG18462|CG30102|CG33130|CG6516|Dmel\CG33130|Ssp4|l(2)k07433|ssp4	patronin	protein-coding
Elba3_ChIPnexus_peak_12168	chr4	1231261	1231406	+	110	NA	intron (NM_001038721, intron 4 of 6)	intron (NM_001038721, intron 4 of 6)	3106	NM_001038721	3885567	Dm.13812	NM_001038721		Dyrk3	BcDNA:RE60792|CG40478|DDYRK3|DYRK3|Dm3|DmDyrk3|Dmel\CG40478|FBtr0100406	Dual-specificity tyrosine phosphorylation-regulated kinase 3	protein-coding
Elba3_ChIPnexus_peak_14461a	chrX	20359719	20360327	+	110	NA	intron (NM_001258851, intron 3 of 15)	intron (NM_001258851, intron 3 of 15)	2191	NM_001298568	33048	Dm.7998	NM_134552		RhoGAP19D	1412|CG1412|Dmel\CG1412	Rho GTPase activating protein at 19D	protein-coding
Elba3_ChIPnexus_peak_10734b	chr3R	17307347	17307977	+	110	NA	promoter-TSS (NM_142714)	promoter-TSS (NM_142714)	-385	NM_001275877	42543	Dm.10217	NM_142714		Fancm	CG7922|Dmel\CG7922|cg7922	Fanconi anemia group M helicase	protein-coding
Elba3_ChIPnexus_peak_1962b	chr2L	16325885	16326189	+	110	NA	promoter-TSS (NM_057595)	promoter-TSS (NM_057595)	64	NM_165152	34969	Dm.2150	NM_057594		cact	5848|BG:DS02740.15|CACT|CG5848|Cact|Cactus|Dmel\CG5848|Ikappa|NFkappabeta1A|cac|dip6|fs(2)ltoRN48|n(2)k17003	cactus	protein-coding
Elba3_ChIPnexus_peak_4798	chr2R	16212103	16212304	+	110	NA	TTS (NM_001169742)	TTS (NM_001169742)	2108	NM_153772	37305	Dm.30998	NM_153772		MED8	ARC32|Arc32|CG13867|CG30140|Dmel\CG13867|Med8|Med8/ARC32|dARC32	Mediator complex subunit 8	protein-coding
Elba3_ChIPnexus_peak_2556a	chr2L	21344532	21345017	+	110	NA	intron (NM_078888, intron 1 of 3)	intron (NM_078888, intron 1 of 3)	167	NM_078888	35405	Dm.22927	NM_078888		Tsp39D	CG8666|Dm.Tsp39D|Dmel\CG8666	Tetraspanin 39D	protein-coding
Elba3_ChIPnexus_peak_13894b	chrX	15607319	15607799	+	110	NA	promoter-TSS (NM_001298360)	promoter-TSS (NM_001298360)	-115	NM_001298360	32510		NM_132831		CG8184	Dmel\CG8184|URE-B1/CG8184	CG8184	protein-coding
Elba3_ChIPnexus_peak_1355c	chr2L	10419043	10419634	+	110	NA	TTS (NM_001169466)	TTS (NM_001169466)	148	NM_135555	34423	Dm.3298	NM_135555		RfC3	CG5313|DRFC|DmRFC3|Dmel\CG5313|Rfc3	Replication factor C subunit 3	protein-coding
Elba3_ChIPnexus_peak_5623b	chr3L	692810	693037	+	110	NA	promoter-TSS (NM_138209)	promoter-TSS (NM_138209)	-4	NM_138209	38085	Dm.20008	NM_138209		Vti1a	CG3279|Dmel\CG3279|VTI1|Vti1	Vesicle transport through interaction with t-SNAREs 1a	protein-coding
Elba3_ChIPnexus_peak_8905b	chr3R	2718896	2719535	+	110	NA	promoter-TSS (NR_125089)	promoter-TSS (NR_125089)	-31	NR_125089	19834786		NR_125089		CR45559	Dmel\CR45559	ncRNA	ncRNA
Elba3_ChIPnexus_peak_13035	chrX	7115398	7115600	+	110	NA	intron (NM_001103429, intron 3 of 5)	intron (NM_001103429, intron 3 of 5)	-4989	NM_001103430	31660	Dm.20992	NM_132157		CG9650	Dmel\CG9650	CG9650	protein-coding
Elba3_ChIPnexus_peak_2004b	chr2L	16593204	16593358	+	110	NA	intron (NM_001144357, intron 2 of 4)	intron (NM_001144357, intron 2 of 4)	-8546	NM_001273575	34987	Dm.11210	NM_135957		CG42389	CG13260|CG13261|CG31738|CG4668|CT15043|CT15049|Dmel\CG42389|Dmel_CG13260|Dmel_CG31738|anon-EST:Liang-1.16|clone 1.16	uncharacterized protein	protein-coding
Elba3_ChIPnexus_peak_4834a	chr2R	16558575	16558808	+	110	NA	promoter-TSS (NM_001169747)	promoter-TSS (NM_001169747)	-18	NM_001299713	246485	Dm.11199	NM_137665		galla-1	CG10404|CG30152|Cg30152|Dmel\CG30152|FAM96a	galla-1	protein-coding
Elba3_ChIPnexus_peak_1744	chr2L	13886413	13886492	+	110	NA	intron (NM_078838, intron 1 of 7)	intron (NM_078838, intron 1 of 7)	7495	NM_078838	34803	Dm.1977	NM_078838		CenG1A	AGAP|BG:DS08220.1|CG16866|CG16867|CG31811|CG7982|Dmel\CG31811|cenG|cenG1A|cenG1a|ceng1A	Centaurin gamma 1A	protein-coding
Elba3_ChIPnexus_peak_1700	chr2L	13376358	13376440	+	110	NA	TTS (NM_135801)	TTS (NM_135801)	2139	NM_135801	34750		NM_135801		CG9302	Dmel\CG9302|anon-WO0118547.80	CG9302	protein-coding
Elba3_ChIPnexus_peak_13465c	chrX	11048423	11049235	+	110	NA	promoter-TSS (NM_132465)	promoter-TSS (NM_132465)	375	NM_167274	32057	Dm.4318	NM_132466		Dlic	CG1938|D-LIC|DLIC|DLIC2|Dlic2|Dmel\CG1938|dlic|dlic2|l(1)G0065|l(1)G0190	Dynein light intermediate chain	protein-coding
Elba3_ChIPnexus_peak_11307	chr3R	21807913	21808278	+	110	NA	promoter-TSS (NM_001014668)	promoter-TSS (NM_001014668)	-640	NM_001276050	43149	Dm.4313	NM_170252		Nf1	CG8318|Dmel\CG8318|FBpp0084326|NF-1|NF1|Nf-1|dNF1|dNf1|nf1	Neurofibromin 1	protein-coding
Elba3_ChIPnexus_peak_1481	chr2L	11474998	11475179	+	110	NA	Intergenic	Intergenic	-9619	NM_001259059	13084068	Dm.2686	NM_001259057		CG43355	Dmel\CG43355|chr2L:11486634..11486740	uncharacterized protein	protein-coding
Elba3_ChIPnexus_peak_13463	chrX	11041905	11042166	+	109	NA	intron (NM_167272, intron 1 of 2)	intron (NM_167272, intron 1 of 2)	578	NM_001298182	44072	Dm.6755	NM_143712		Ran	AAF30287|CG1404|Dmel\CG1404|Q9VZ23|RanGTP|dran|l(1)G0075|ran|ran10A	Ran	protein-coding
Elba3_ChIPnexus_peak_6101	chr3L	4313430	4313596	+	109	NA	promoter-TSS (NM_001300005)	promoter-TSS (NM_001300005)	30	NM_168080	326205	Dm.21144	NM_168080		Claspin	CG1326|CG32251|Dmel\CG32251|claspin	claspin	protein-coding
Elba3_ChIPnexus_peak_4372	chr2R	12889377	12889612	+	109	NA	promoter-TSS (NM_137332)	promoter-TSS (NM_137332)	-5	NM_137332	36909	Dm.6123	NM_137332		AsnRS-m	CG6796|Dmel\CG6796	Asparaginyl-tRNA synthetase, mitochondrial	protein-coding
Elba3_ChIPnexus_peak_13826	chrX	14919330	14919479	+	109	NA	intron (NM_167424, intron 1 of 6)	intron (NM_167424, intron 1 of 6)	935	NM_167424	32430	Dm.7134	NM_132762		be	BEST:LD10566|CG15026|CG32594|CG5530|Dmel\CG32594|E|anon-EST:CL1a5	ben	protein-coding
Elba3_ChIPnexus_peak_10560	chr3R	15808023	15808139	+	109	NA	intron (NM_001275821, intron 2 of 5)	intron (NM_001275821, intron 2 of 5)	9461	NM_001275823	42382	Dm.16693	NM_169881		CG31213	CG11460|CG4794|Dmel\CG31213	uncharacterized protein	protein-coding
Elba3_ChIPnexus_peak_4316b	chr2R	12387407	12387702	+	109	NA	promoter-TSS (NM_137289)	promoter-TSS (NM_137289)	-129	NM_166178	36846	Dm.14046	NM_058159		Sema2a	112/40|BcDNA:LD09561|CG4700|CT14922|D-Sema II|D-Sema-II|D-Sema2a|D-SemaII|D-semaII|Dmel\CG4700|Dsema-II|Sema-2a|SemaII|dSema-II|l(2)03021|sema 2a|sema II|sema-2a|sema-II|sema2a|semaII	Semaphorin 2a	protein-coding
Elba3_ChIPnexus_peak_1971b	chr2L	16351877	16352286	+	109	NA	promoter-TSS (NM_135947)	promoter-TSS (NM_135947)	547	NM_001144356	7354432		NM_001144356		CG42231	Dmel\CG42231	uncharacterized protein	protein-coding
Elba3_ChIPnexus_peak_4855a	chr2R	16804123	16804385	+	109	NA	promoter-TSS (NM_166413)	promoter-TSS (NM_166413)	-4	NM_166413	37367		NM_166413		Rx	CG10052|DRx|Dmel\CG10052|Drx|E97|PPH17|W60|bk50|drx|wom	Retinal Homeobox	protein-coding
Elba3_ChIPnexus_peak_4865c	chr2R	16884084	16884969	+	109	NA	TTS (NM_057343)	TTS (NM_057343)	380	NM_166416	37379	Dm.13565	NM_137690		CG10543	Dmel\CG10543	uncharacterized protein	protein-coding
Elba3_ChIPnexus_peak_11911	chr3R	27876484	27876666	+	109	NA	intron (NM_001260471, intron 1 of 1)	intron (NM_001260471, intron 1 of 1)	1140	NM_080249	53554	Dm.5655	NM_080249		krz	0952/14|CG1487|Dmel\CG1487|Krz|Kurz|l(3)S095214	kurtz	protein-coding
Elba3_ChIPnexus_peak_9555	chr3R	7505354	7505516	+	109	NA	promoter-TSS (NM_079597)	promoter-TSS (NM_079597)	-23	NM_079596	41406	Dm.2806	NM_079596		Taf12	CG17358|Dmel\CG17358|T2DA_DROME|TAF|TAF12|TAF30a|TAF30alpha|TAF30alpha/28|TAF30alpha/28/22|TAFII30alpha/22|TAF[II]30alpha|TAF[[II]]|TAF[[II]]230|TAF[[II]]30alpha|TAF[[II]]30alpha/28 TAF[[II]]22|TAF[[II]]30alpha/28/22|TFIID|TFIID 22|TFIID 28|TFIID-p28|Taf22|Taf28|Taf30alpha|Taf32|Taf[[II]]30alpha|d28/22|dTAF12|dTAF22|dTAF28|dTAFII30|dTAFII30 alpha|dTAF[[II]]30|dTAF[[II]]30alpha|dTAF[[II]]30alpha/22|dmTAF12|p22|p28	TBP-associated factor 12	protein-coding
