PeakID (cmd=annotatePeaks.pl /home/jwen/projects/qi/elba/code_NC/data/chipnexus_peaks/Elba1_ChIPnexus/Elba1_ChIPnexus_q1.3_narrowPeak.bed dm3 -genomeOntology /home/jwen/projects/qi/elba/code_NC/data/chipnexus_peaks/Elba1_ChIPnexus/ -annStats /home/jwen/projects/qi/elba/code_NC/data/chipnexus_peaks/Elba1_ChIPnexus/Elba1_ChIPnexus_q1.3_narrowPeak_stat.txt)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
Elba1_ChIPnexus_peak_4526	chr3L	13001167	13001293	+	16	NA	promoter-TSS (NM_001274863)	promoter-TSS (NM_001274863)	-155	NM_001274863	39473	Dm.18894	NM_001259808		CG14117	BcDNA:RE44251|Dmel\CG14117	uncharacterized protein	protein-coding
Elba1_ChIPnexus_peak_9126	chrX	16474457	16474618	+	16	NA	intron (NM_167523, intron 1 of 1)	intron (NM_167523, intron 1 of 1)	6161	NM_001258788	8674098	Dm.33523	NM_167523		CanA-14F	CG9819|CnnA14D|CnnA14D(I)|D27|DmCanA-14F|Dmel\CG9819|MRE12|PP2B|PpD27|canA-14F	Calcineurin A at 14F	protein-coding
Elba1_ChIPnexus_peak_3260	chr2R	17886984	17887072	+	16	NA	intron (NM_206199, intron 5 of 8)	intron (NM_206199, intron 5 of 8)	-12585	NM_166494	246593		NM_166493		dany	CG13496|CG30401|Dmel\CG30401	distal antenna-young	protein-coding
Elba1_ChIPnexus_peak_5495	chr3LHet	925221	925257	+	16	NA	intron (NM_001316486, intron 2 of 5)	Invader1_I|LTR|Gypsy	128440	NM_001316486	26067050		NM_001316486		CG45782	CG40467|CG41087|CG41343|Dmel\CG45782|Dmel_CG40467|Dmel_CG41087|Dmel_CG41343|GH10292|Slc45-2	uncharacterized protein	protein-coding
Elba1_ChIPnexus_peak_9412	chrX	21216295	21216409	+	16	NA	promoter-TSS (NM_078704)	promoter-TSS (NM_078704)	-33	NM_078704	33111	Dm.19749	NM_078704		dod	CG17051|Dmel\CG17051|Pin1	dodo	protein-coding
Elba1_ChIPnexus_peak_2941	chr2R	13654485	13654558	+	16	NA	promoter-TSS (NM_137421)	promoter-TSS (NM_137421)	54	NM_137421	37029	Dm.2117	NM_137421		OstDelta	CG6370|Dmel\CG6370|OST	Oligosaccharide transferase Delta subunit	protein-coding
Elba1_ChIPnexus_peak_8213	chrX	2282116	2282201	+	16	NA	promoter-TSS (NM_001169176)	promoter-TSS (NM_001169176)	-461	NM_001169175	31224	Dm.12239	NM_130645		PsGEF	CG14045|CG14047|CG43947|DmPsGEF|Dmel\CG43947|Dmel_CG14045|Dmel_CG14047|EG:BACH48C10.4|EG:BACH7M4.1|EG:BACH7M4.2|FBgn0264598|PsGef|null	Protostome-specific GEF	protein-coding
Elba1_ChIPnexus_peak_205	chr2L	3150610	3150666	+	16	NA	intron (NM_057669, intron 1 of 3)	intron (NM_057669, intron 1 of 3)	2115	NM_001273063	33529	Dm.7367	NM_057669		Mad	2/23|CG12399|Dmel\CG12399|E(zen)2|En(vvl)|MAD|Mat|P-Mad|P-mad|PMad|Smad|Smad1|apg|c28|dMAD|dMad|l(2)K00237|l(2)k00237|mad|p-Mad|pMAD|pMad|pSmad	Mothers against dpp	protein-coding
Elba1_ChIPnexus_peak_3862	chr3L	3460731	3460817	+	16	NA	promoter-TSS (NM_001014556)	promoter-TSS (NM_001014556)	-171	NM_001259672	44261		NM_143717		eIF5B	A1|CG10840|CG14970|Dmel\CG10840|Eif5b|IF2|anon-WO0118547.362|cIF2|dIF2|yIF2	eIF5B	protein-coding
Elba1_ChIPnexus_peak_1996	chr2R	3199295	3199331	+	16	NA	intron (NM_001299228, intron 1 of 3)	intron (NM_001299228, intron 1 of 3)	413	NM_001299228	35651	Dm.503	NM_136424		CG12164	Dmel\CG12164	uncharacterized protein	protein-coding
Elba1_ChIPnexus_peak_10	chr2L	87448	87535	+	16	NA	promoter-TSS (NM_080081)	promoter-TSS (NM_080081)	-104	NM_001272860	45339	Dm.1799	NM_080081		net	CG11450|Dmel\CG11450|Group IId|Shout|bHLHc42|shout	net	protein-coding
Elba1_ChIPnexus_peak_1750	chr2L	22240736	22240772	+	16	NA	exon (NM_136299, exon 2 of 2)	exon (NM_136299, exon 2 of 2)	838	NM_001273759	35452	Dm.1606	NM_136299		CG3262	Dmel\CG3262	CG3262	protein-coding
Elba1_ChIPnexus_peak_9265	chrX	18579181	18579217	+	16	NA	promoter-TSS (NM_133091)	promoter-TSS (NM_133091)	-600	NM_133091	32857	Dm.5302	NM_133091		phm	306a1|CG6578|CYP306A1|Cyp306a1|Cyp306a1-Dm|Dmel\CG6578|PHM|exo|ptm	phantom	protein-coding
Elba1_ChIPnexus_peak_2564	chr2R	9382051	9382125	+	16	NA	TTS (NM_057510)	TTS (NM_057510)	279	NM_001274026	36496	Dm.1930	NM_137033		bbc	Bbc|CG6016|Dmel\CG6016|cept|dCCS2	bb in a boxcar	protein-coding
Elba1_ChIPnexus_peak_8569	chrX	8125443	8125567	+	16	NA	intron (NM_206652, intron 1 of 7)	intron (NM_206652, intron 1 of 7)	858	NM_206652	44861	Dm.17605	NM_132235		sdt	BP1063|CG12657|CG12658|CG15339|CG15340|CG15341|CG15342|CG1617|CG32717|Dmel\CG32717|PALS1|Pals1|Sdt|Std|anon-EST:fe2E6|cGUK1|cMAGUK1|l(1)7Ef|pal1|std	stardust	protein-coding
Elba1_ChIPnexus_peak_8661	chrX	9450217	9450303	+	16	NA	TTS (NM_001298130)	TTS (NM_001298130)	317	NM_132341	31898	Dm.25382	NM_132341		CG15317	Dmel\CG15317	uncharacterized protein	protein-coding
Elba1_ChIPnexus_peak_3894	chr3L	3864297	3864360	+	16	NA	promoter-TSS (NR_124775)	promoter-TSS (NR_124775)	96	NR_124775	19835071		NR_124775		CR45379	Dmel\CR45379	ncRNA	ncRNA
Elba1_ChIPnexus_peak_2255	chr2R	6177776	6177855	+	16	NA	promoter-TSS (NM_001169639)	promoter-TSS (NM_001169639)	-706	NM_165760	36084	Dm.30900	NM_136726		CAP	CAP/Vinexin|CG18408|CG18409|CG3451|DCAP|Dmel\CG18408|Rexin|cap|rexin	CAP	protein-coding
Elba1_ChIPnexus_peak_1703	chr2L	21757058	21757138	+	15	NA	promoter-TSS (NM_136277)	promoter-TSS (NM_136277)	368	NM_136276	35425	Dm.484	NM_136276		step	CG11628|CG11633|CYH1|Dmel\CG11628|GPH|GRP1|GRP1/cytohesin 1|Grp1|Step|cytohesin/GRP1|l(2)SH0323|l(2)SH2 0323|l(2)k08110|stepk	steppke	protein-coding
Elba1_ChIPnexus_peak_5343	chr3L	22152570	22152652	+	15	NA	intron (NM_168948, intron 1 of 10)	intron (NM_168948, intron 1 of 10)	18088	NR_133301	26067298		NR_133301		CR45971	Dmel\CR45971	ncRNA	ncRNA
Elba1_ChIPnexus_peak_1140	chr2L	14498609	14498645	+	15	NA	promoter-TSS (NR_124258)	promoter-TSS (NR_124258)	-511	NR_124258	19836080		NR_124258		CR45303	Dmel\CR45303	ncRNA	ncRNA
Elba1_ChIPnexus_peak_1999	chr2R	3248181	3248295	+	15	NA	intron (NM_001043013, intron 5 of 23)	intron (NM_001043013, intron 5 of 23)	17388	NR_073851	14462560		NR_073851		CR44071	Dmel\CR44071	ncRNA	ncRNA
Elba1_ChIPnexus_peak_344	chr2L	5099703	5099739	+	15	NA	TTS (NM_001273158)	TTS (NM_001273158)	481	NM_135065	33744	Dm.6946	NM_135065		ND-13A	CG8680|Dmel\CG8680|NUMM	NADH dehydrogenase (ubiquinone) 13 kDa A subunit	protein-coding
Elba1_ChIPnexus_peak_1844	chr2R	1070574	1070667	+	15	NA	intron (NM_001316406, intron 18 of 19)	intron (NM_001316406, intron 18 of 19)	35949	NM_136315	35480	Dm.21372	NM_136315		Atf6	ATF6|CG3136|DM15|Dmel\CG3136|atf6	Atf6	protein-coding
Elba1_ChIPnexus_peak_5997	chr3R	4859401	4859471	+	15	NA	promoter-TSS (NM_057304)	promoter-TSS (NM_057304)	17	NM_057304	41085	Dm.1114	NM_057304		neur	0328/12|0971/15|1293/09|1315/05|BEST:LD21494|CG11988|Dmel\CG11988|Neur|l(3)j6B12|l(3)j9B8|l(3)j9B9|l(3)j9C8|l(3)neo37|neu	neuralized	protein-coding
Elba1_ChIPnexus_peak_7372	chr3R	22991264	22991300	+	15	NA	promoter-TSS (NM_001104475)	promoter-TSS (NM_001104475)	15	NM_001300628	5740555	Dm.16403	NM_001104475		CG34293	Dmel\CG34293	uncharacterized protein	protein-coding
Elba1_ChIPnexus_peak_3720	chr3L	1569969	1570151	+	15	NA	intron (NM_001299970, intron 1 of 7)	intron (NM_001299970, intron 1 of 7)	879	NM_139370	38185	Dm.813	NM_139370		CG12004	Dmel\CG12004|anon-EST:fe3A8	uncharacterized protein	protein-coding
Elba1_ChIPnexus_peak_5638	chr3R	882045	882081	+	15	NA	Intergenic	Intergenic	-2603	NR_125072	19835391		NR_125072		CR45588	Dmel\CR45588	ncRNA	ncRNA
Elba1_ChIPnexus_peak_5118	chr3L	20010546	20010666	+	15	NA	exon (NM_140914, exon 16 of 21)	exon (NM_140914, exon 16 of 21)	10329	NM_140915	40192	Dm.1009	NM_140915		CG14183	Dmel\CG14183	uncharacterized protein	protein-coding
Elba1_ChIPnexus_peak_6079	chr3R	5701750	5701810	+	15	NA	TTS (NR_125125)	TTS (NR_125125)	1377	NM_001275514	41217	Dm.4030	NM_001038952		Glut4EF	BcDNA:GH25505|BcDNA:GM06804|BcDNA:RE66512|BcDNA:RH63124|CG11676|CG12802|CG12804|CG12805|CG32469|CG33975|CG34360|CG43757|D-Glut4EF|Dmel\CG34360|Dmel_CG12802|Dmel_CG33975|stretch	Glucose transporter 4 enhancer factor	protein-coding
Elba1_ChIPnexus_peak_8547	chrX	7864091	7864143	+	15	NA	5' UTR (NM_167143, exon 1 of 6)	5' UTR (NM_167143, exon 1 of 6)	381	NM_167143	31717	Dm.7274	NM_078521		sn	CG15331|CG1536|CG32858|Dmel\CG32858|SN|Sn|fs(1)A1057|fs(1)K1421|fs(1)K418|fs(1)K473|fs(1)K743|fs(1)M45	singed	protein-coding
Elba1_ChIPnexus_peak_6392	chr3R	10134216	10134329	+	15	NA	promoter-TSS (NM_079625)	promoter-TSS (NM_079625)	39	NM_079625	41740	Dm.2430	NM_079625		su(Hw)	CG8573|Dmel\CG8573|SU(HW)|SUHW|Su(HW)|Su(Hw)|Su(hw)|Su[Hw]|su(HW)|su(hw)|suHw	suppressor of Hairy wing	protein-coding
Elba1_ChIPnexus_peak_692	chr2L	9128171	9128255	+	15	NA	intron (NM_176001, intron 2 of 8)	intron (NM_176001, intron 2 of 8)	2476	NM_001042884	34237	Dm.6376	NM_176001		CG32982	CG18566|CG9584|CG9585|Dmel\CG32982|p78	uncharacterized protein	protein-coding
Elba1_ChIPnexus_peak_7073	chr3R	19090640	19090757	+	15	NA	TTS (NM_001170228)	TTS (NM_001170228)	2936	NM_170065	42752	Dm.1293	NM_079736		orb	151666_s_at|CG10868|Dmel\CG10868|ORB|Oo18|Orb|Orb1|fs(3)00107|oo18	oo18 RNA-binding protein	protein-coding
Elba1_ChIPnexus_peak_1829	chr2R	716775	716811	+	15	NA	promoter-TSS (NM_001043001)	promoter-TSS (NM_001043001)	42	NM_001299208	3355132	Dm.23697	NM_001043001		CG14464	BcDNA:LD29015|CG40285|Dmel\CG14464	uncharacterized protein	protein-coding
Elba1_ChIPnexus_peak_5221	chr3L	20936658	20936694	+	15	NA	exon (NM_079467, exon 2 of 7)	exon (NM_079467, exon 2 of 7)	5936	NM_079467	40314	Dm.4336	NM_079467		fng	CG10580|D-Fng|D-fng|Dfng|Dmel\CG10580|Fng|Frg|fg|frg|l(3)rG554	fringe	protein-coding
Elba1_ChIPnexus_peak_539	chr2L	7470126	7470243	+	15	NA	intron (NM_135278, intron 1 of 1)	intron (NM_135278, intron 1 of 1)	-1160	NM_001273270	34027	Dm.14923	NM_135278		CG6055	Dmel\CG6055	CG6055	protein-coding
Elba1_ChIPnexus_peak_1603	chr2L	20675984	20676020	+	15	NA	promoter-TSS (NM_136204)	promoter-TSS (NM_136204)	-43	NM_136204	35329	Dm.19854	NM_136204		IKKepsilon	38D.31|APTX7|CG2615|DIK2|Dik2|DmIKKepsilon|DmIKKepsilon/dIK2|Dmel\CG2615|Dmik2|IK2|IKK|Ik2|Ik2/DmIKK|dIKK|dik2|ik2|l(2)38Ea	I-kappaB kinase epsilon	protein-coding
Elba1_ChIPnexus_peak_4665	chr3L	14611306	14611387	+	15	NA	intron (NM_001274914, intron 2 of 7)	intron (NM_001274914, intron 2 of 7)	-1584	NM_140452	39592	Dm.5109	NM_140452		shd	314a1|CG13478|CYP314A1|Cyp314a1|Dmel\CG13478|cyp314a1	shade	protein-coding
Elba1_ChIPnexus_peak_4993	chr3L	18391450	18391523	+	15	NA	promoter-TSS (NM_079414)	promoter-TSS (NM_079414)	49	NM_079414	40015	Dm.2529	NM_079414		rpr	CG4319|Dmel\CG4319|RPR|Reaper|Rpr|anon-WO0162936.19|rp	reaper	protein-coding
Elba1_ChIPnexus_peak_6980	chr3R	17513939	17513998	+	15	NA	intron (NM_169963, intron 1 of 2)	intron (NM_169963, intron 1 of 2)	-16496	NM_080488	42553	Dm.1592	NM_080488		DNApol-alpha180	183 kDa pol alpha|AAB24152|CG6349|DNA Pol-alpha180|DNA polalpha|DNA polymerase alpha 180 kD|DNA-Polalpha|DNApol|DNApol-alpha|DNApola|DNApolalpha|DNApolalpha180|DmPolalpha|Dmel\CG6349|Dmpol alpha|E(mus304)|POLA|POlalpha 180kDa|Pol|Pol alpha|Polalpha|dpolalphap180|pol alpha|polalpha|polalphap180	DNA polymerase alpha 180kD	protein-coding
Elba1_ChIPnexus_peak_5159	chr3L	20369935	20369971	+	15	NA	promoter-TSS (NM_079458)	promoter-TSS (NM_079458)	611	NM_001275178	40249	Dm.3311	NM_140959		RhoBTB	28574635|CG5701|Dmel\CG5701|RhoGTPase|RhoX	Rho-related BTB domain containing	protein-coding
Elba1_ChIPnexus_peak_7254	chr3R	21088169	21088307	+	15	NA	promoter-TSS (NM_143107)	promoter-TSS (NM_143107)	-18	NM_143106	43043	Dm.1331	NM_143106		CG10425	Dmel\CG10425	uncharacterized protein	protein-coding
Elba1_ChIPnexus_peak_690	chr2L	9121875	9121940	+	15	NA	promoter-TSS (NR_124157)	promoter-TSS (NR_124157)	16	NR_124157	19836023		NR_124157		CR44616	Dmel\CR44616|lincRNA.84	ncRNA	ncRNA
Elba1_ChIPnexus_peak_6359	chr3R	9760206	9760284	+	15	NA	Intergenic	Intergenic	8937	NM_142064	41698		NM_142064		Art9	CG9929|DART9|Dmel\CG9929	Arginine methyltransferase 9	protein-coding
Elba1_ChIPnexus_peak_3296	chr2R	18525075	18525291	+	15	NA	promoter-TSS (NM_137847)	promoter-TSS (NM_137847)	49	NM_057878	37586	Dm.4856	NM_057878		Cdk9	CDK9|CG5179|Dmel\CG5179|P-TEF|P-TEFb|PTefb|cdk9	Cyclin-dependent kinase 9	protein-coding
Elba1_ChIPnexus_peak_8356	chrX	4968151	4968244	+	15	NA	TTS (NM_001169204)	TTS (NM_001169204)	8861	NM_206628	31430	Dm.6248	NM_131975		CG32767	BcDNA:GM08530|CG5086|CG5113|Dmel\CG32767|LD34931|i7	uncharacterized protein	protein-coding
Elba1_ChIPnexus_peak_4729	chr3L	15216663	15216699	+	15	NA	Intergenic	Intergenic	-12038	NM_080018	44497	Dm.3403	NM_080018		Tollo	CG6890|CT21344|Dmel\CG6890|TOLL 8|Tl-8|Toll-8|dTLR8|dToll8|toll|tollo|tollo/toll-8	tollo	protein-coding
Elba1_ChIPnexus_peak_7634	chr3R	26879402	26879532	+	15	NA	TTS (NM_001276203)	TTS (NM_001276203)	170	NM_143581	43672	Dm.3350	NM_143581		l(3)03670	0205/14|0353/13|0812/02|0966/01|1274/08|CG1715|Dmel\CG1715|anon-l|l(3)3670|l(3)96601|l(3)S127408|pMY8|x94917	lethal (3) 03670	protein-coding
Elba1_ChIPnexus_peak_4377	chr3L	11162631	11162737	+	15	NA	promoter-TSS (NM_140189)	promoter-TSS (NM_140189)	41	NM_168450	39259	Dm.7728	NM_140188		wls	CG6210|Dmel\CG6210|Evi|Evi/Wls|Srt|Wls|Wls/Evi|evi|srt|wls/evi	wntless	protein-coding
Elba1_ChIPnexus_peak_4128	chr3L	7896898	7896960	+	15	NA	promoter-TSS (NM_168243)	promoter-TSS (NM_168243)	-246	NM_168243	38879	Dm.2712	NM_079241		pbl	0083/20|0293/09|0542/03|CG8114|Dmel\CG8114|ECT2|Ect-2|GEF|PBL|Pbl|Pbl/Ect2|anon-WO0172774.22|anon-WO0172774.25|l(3)09645	pebble	protein-coding
Elba1_ChIPnexus_peak_7794	chr4	296239	296287	+	15	NA	promoter-TSS (NR_073615)	promoter-TSS (NR_073615)	732	NM_001272122	43782	Dm.33079	NM_205870		NfI	CG2380|Dmel\CG2380|NFI	Nuclear factor I	protein-coding
Elba1_ChIPnexus_peak_5666	chr3R	1154164	1154238	+	15	NA	intron (NM_001144535, intron 1 of 14)	intron (NM_001144535, intron 1 of 14)	-4632	NM_169039	45467	Dm.24822	NM_143760		mtd	CG10196|CG10199|CG32464|Dmel\CG32464|L(3)82Fd|L82|anon-EST:Posey263|l(3)82FD|l(3)82Fd	mustard	protein-coding
Elba1_ChIPnexus_peak_5965	chr3R	4571616	4571765	+	15	NA	promoter-TSS (NM_169239)	promoter-TSS (NM_169239)	-307	NM_169239	41044	Dm.4969	NM_141570		CG9801	Dmel\CG9801	CG9801	protein-coding
Elba1_ChIPnexus_peak_9166	chrX	16964707	16964832	+	15	NA	exon (NM_001272706, exon 13 of 15)	exon (NM_001272706, exon 13 of 15)	-2213	NM_001258795	12797990	Dm.21737	NM_001258795		CG43077	Dmel\CG43077	uncharacterized protein	protein-coding
Elba1_ChIPnexus_peak_711	chr2L	9432031	9432067	+	15	NA	promoter-TSS (NM_135444)	promoter-TSS (NM_135444)	644	NM_080166	47942	Dm.1628	NM_080166		scat	CG3766|Dmel\CG3766|Scat|Vps54|ms(2)05289|ms(2)30B	scattered	protein-coding
Elba1_ChIPnexus_peak_4732	chr3L	15225884	15225954	+	15	NA	Intergenic	Intergenic	-2800	NM_080018	44497	Dm.3403	NM_080018		Tollo	CG6890|CT21344|Dmel\CG6890|TOLL 8|Tl-8|Toll-8|dTLR8|dToll8|toll|tollo|tollo/toll-8	tollo	protein-coding
Elba1_ChIPnexus_peak_4646	chr3L	14402553	14402642	+	15	NA	promoter-TSS (NM_001274909)	promoter-TSS (NM_001274909)	442	NM_001274910	39581	Dm.2674	NM_079344		stwl	84|CG3836|Dmel\CG3836|Stwl|fs(3)02024|snw	stonewall	protein-coding
Elba1_ChIPnexus_peak_1341	chr2L	17385280	17385366	+	15	NA	promoter-TSS (NM_001273598)	promoter-TSS (NM_001273598)	308	NM_135991	35042	Dm.3487	NM_135991		CLIP-190	CG5020|CLIP190|Clip- 190|Clip-190|Clip190|D-CLIP-19|D-CLIP-190|D-CLIP-195|D-CLIP-90|D-Clip-190|Dmel\CG5020	Cytoplasmic linker protein 190	protein-coding
Elba1_ChIPnexus_peak_7808	chr4	478757	478793	+	15	NA	Intergenic	DMCR1A|LINE|CR1	-1619	NR_123746	19835758		NR_123746		CR45126	Dmel\CR45126	ncRNA	ncRNA
Elba1_ChIPnexus_peak_3431	chr2R	20168652	20168688	+	15	NA	intron (NM_001274237, intron 1 of 5)	intron (NM_001274237, intron 1 of 5)	-3540	NM_001274235	37886	Dm.2567	NM_079117		nvy	CG3385|Dmel\CG3385|Nvy	nervy	protein-coding
Elba1_ChIPnexus_peak_7309	chr3R	21867371	21867485	+	15	NA	promoter-TSS (NM_079790)	promoter-TSS (NM_079790)	-30	NM_170255	43162	Dm.1340	NM_079790		gro	BEST:GM01575|BEST:LD15161|BcDNA.LD33829|BcDNA:LD33829|CG8384|DGro|Dmel\CG8384|E(spl)-WD|E(spl)[2]|E(spl)gro|E(spl)m9/m10|En-spl|GRO|Grg/TLE|Gro|Groucho|anon-WO0118547.385|dAES1|dAES2|dGro|l(3)gro|m10|m9|m9-m10|m9/10|m9/m10	groucho	protein-coding
Elba1_ChIPnexus_peak_5918	chr3R	4007093	4007208	+	15	NA	promoter-TSS (NM_001144554)	promoter-TSS (NM_001144554)	16	NM_001275437	40962	Dm.5963	NM_169206		grn	CG9656|CG9656-PA|Dmel\CG9656|GATAc|GRAIN|Gata-c|Gata2|Grn|dGATA-2|dGATAc|dGatac|gra|l(3)84Fa	grain	protein-coding
Elba1_ChIPnexus_peak_2128	chr2R	4807240	4807286	+	15	NA	promoter-TSS (NM_001103763)	promoter-TSS (NM_001103763)	610	NM_136578	35888		NM_136578		CG8248	Dmel\CG8248	CG8248	protein-coding
Elba1_ChIPnexus_peak_3500	chr2RHet	350478	350514	+	15	NA	Intergenic	STALKER4_I|LTR|Gypsy	-40277	NM_001015176	3354930	Dm.7153	NM_001015174		CG40191	BEST:HL02313|BcDNA:LD12604|Dmel\CG40191	uncharacterized protein	protein-coding
Elba1_ChIPnexus_peak_7658	chr3R	27327353	27327472	+	15	NA	intron (NM_143613, intron 1 of 6)	intron (NM_143613, intron 1 of 6)	2299	NM_001300693	43715		NM_143613		mey	CG12063|Dmel\CG12063	morpheyus	protein-coding
Elba1_ChIPnexus_peak_1521	chr2L	19572022	19572108	+	15	NA	intron (NM_134291, intron 1 of 2)	intron (NM_134291, intron 1 of 2)	545	NM_134292	35253	Dm.4573	NM_057561		spi	CG10334|CT29014|Dmel\CG10334|EP(2)2378|Spi|Spitz|anon-WO0118547.158|l(2)01068|l(2)37Fa|l(2)s3547|s-spi|sSpi	spitz	protein-coding
Elba1_ChIPnexus_peak_2311	chr2R	6767045	6767129	+	15	NA	promoter-TSS (NM_001169643)	promoter-TSS (NM_001169643)	91	NM_057609	47900	Dm.19905	NM_057609		Taf5	CG7704|Dmel\CG7704|TAF|TAF5|TAF80|TAF80/85|TAFII80|TAFII85|TAF[II]80|TAF[[II]]|TAF[[II]]80|TAF[[II]]80/85|TAF[[II]]85|TFIID|TFIID 85|Taf80|Taf85|Taf[[II]]80|d80|dTAF5|dTAFII85|dTAF[[II]]80|dTAFii80|dmTAF5|dmTaf5|p85	TBP-associated factor 5	protein-coding
Elba1_ChIPnexus_peak_2471	chr2R	8394058	8394116	+	15	NA	intron (NM_165909, intron 1 of 5)	intron (NM_165909, intron 1 of 5)	751	NM_165909	250735	Dm.3735	NM_165908		fdl	CG8824|Dmel\CG8824|FDL|Fdl|l(2)k17040	fused lobes	protein-coding
Elba1_ChIPnexus_peak_5268	chr3L	21439252	21439295	+	15	NA	5' UTR (NM_168906, exon 2 of 6)	5' UTR (NM_168906, exon 2 of 6)	339	NM_168906	36173	Dm.562	NM_168905		Syx7	Aval|Avl|CG5081|Dm Syx7|DmSyx7|Dmel\CG5081|FCP-C|SYX7|Syx|avl|braided|dSyn7|syx7|syx7/avl	Syntaxin 7	protein-coding
Elba1_ChIPnexus_peak_3057	chr2R	15384189	15384262	+	15	NA	exon (NM_137583, exon 1 of 2)	exon (NM_137583, exon 1 of 2)	136	NM_137583	37247	Dm.703	NM_137583		hpo	CG11228|Dmel\CG11228|Hippo|Hpo|MST|MST2|dMST|hipo	hippo	protein-coding
Elba1_ChIPnexus_peak_4069	chr3L	6957448	6957484	+	15	NA	TTS (NM_139808)	TTS (NM_139808)	392	NM_057632	38760	Dm.4371	NM_057632		sgl	8310|BG01214|CG10072|Dmel\CG10072|Sgl|UDP-GlcDH|UDPGDH|XIII|kiwi|l(3)05007|l(3)08310|l(3)10503|l(3)65CEd|l(3)SG9|ska|sl	sugarless	protein-coding
Elba1_ChIPnexus_peak_622	chr2L	8315431	8315496	+	15	NA	exon (NM_135363, exon 4 of 5)	exon (NM_135363, exon 4 of 5)	4064	NM_135363	34140	Dm.352	NM_135363		CG7806	Dme_CG7806|Dmel\CG7806	CG7806	protein-coding
Elba1_ChIPnexus_peak_257	chr2L	4031804	4031852	+	15	NA	intron (NM_001273084, intron 1 of 8)	intron (NM_001273084, intron 1 of 8)	451	NM_078745	33619	Dm.2831	NM_078745		ed	1X5|CG12676|CG15424|CG16842|CT13476|CT35484|Dmel\CG12676|E(Elp)24D|E(Elp)[24D]|Ed|l(2)k01102	echinoid	protein-coding
Elba1_ChIPnexus_peak_6262	chr3R	8276449	8276485	+	15	NA	intron (NM_141946, intron 1 of 3)	intron (NM_141946, intron 1 of 3)	1449	NM_141946	41538	Dm.5982	NM_141946		CG18549	Dmel\CG18549	uncharacterized protein	protein-coding
Elba1_ChIPnexus_peak_2394	chr2R	7582945	7583133	+	15	NA	TTS (NM_136852)	TTS (NM_136852)	4249	NM_136852	36253	Dm.14697	NM_136852		CG13197	BcDNA:RE27552|Dmel\CG13197	uncharacterized protein	protein-coding
Elba1_ChIPnexus_peak_7194	chr3R	20552977	20553068	+	15	NA	intron (NM_057531, intron 1 of 13)	intron (NM_057531, intron 1 of 13)	3474	NR_003903	5740487		NR_003903		snoRNA:Me18S-C1280	CR34688|Dmel\CR34688|Me18S-Cm1280	ncRNA	ncRNA
Elba1_ChIPnexus_peak_1854	chr2R	1250511	1250605	+	15	NA	promoter-TSS (NM_136325)	promoter-TSS (NM_136325)	51	NM_165430	35492	Dm.490	NM_136325		CG10417	Dmel\CG10417|PP2Cg	uncharacterized protein	protein-coding
Elba1_ChIPnexus_peak_8637	chrX	9126349	9126488	+	15	NA	promoter-TSS (NM_132317)	promoter-TSS (NM_132317)	-7	NM_132317	31866	Dm.11480	NM_132317		CG12121	Dmel\CG12121	uncharacterized protein	protein-coding
Elba1_ChIPnexus_peak_6569	chr3R	12268761	12268797	+	15	NA	promoter-TSS (NM_142287)	promoter-TSS (NM_142287)	-50	NM_001275707	41993	Dm.23000	NM_142286		CG14894	Dmel\CG14894	uncharacterized protein	protein-coding
Elba1_ChIPnexus_peak_3288	chr2R	18447507	18447574	+	15	NA	intron (NM_166535, intron 2 of 13)	intron (NM_166535, intron 2 of 13)	2030	NM_166535	37573	Dm.3051	NM_166535		px	CG4444|Dmel\CG4444|l(2)k08134|l(2)k08316	plexus	protein-coding
Elba1_ChIPnexus_peak_7539	chr3R	25590257	25590346	+	15	NA	Intergenic	Intergenic	-1416	NM_001032408	3772082	Dm.6968	NM_001032405		kay	AP-1|AP1|CG15507|CG15509|CG33956|D-Fos|D-fos|D-fos/kay|DFOS|DFos|DFra|DM3|DM30|Dfos|Dmel\CG33956|FOS|Fos|Fra|KAY|Kay|c-Fos|c-fos|d-fos|dAP-1|dFRA|dFos|dFra|dfos|dlhD|fbz|fos|fra	kayak	protein-coding
Elba1_ChIPnexus_peak_3648	chr3L	719906	719942	+	15	NA	Intergenic	Intergenic	-5394	NR_124746	19835319		NR_124746		CR45411	Dmel\CR45411	ncRNA	ncRNA
Elba1_ChIPnexus_peak_7479	chr3R	24881596	24881685	+	15	NA	promoter-TSS (NR_133478)	promoter-TSS (NR_133478)	-9	NM_143407	43433	Dm.1364	NM_143407		Sirt7	CG11305|D.mel5|Dmel\CG11305|SIRT7|dSIRT7|dmSRT409	Sirtuin 7	protein-coding
Elba1_ChIPnexus_peak_21	chr2L	225256	225292	+	15	NA	TTS (NR_073675)	TTS (NR_073675)	1755	NR_073675	14462647		NR_073675		CR44222	Dmel\CR44222	ncRNA	ncRNA
